-BEGIN HEADER-,,,,,,,
NASA/POWER Source Native Resolution Hourly Data ,,,,,,,
Dates (month/day/year): 10/14/2022 through 11/14/2023 in LST,,,,,,,
Location: Latitude  12.9764   Longitude 77.5722 ,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 841.72 meters,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,
Parameter(s): ,,,,,,,
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) ,,,,,,,
T2M             MERRA-2 Temperature at 2 Meters (C) ,,,,,,,
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) ,,,,,,,
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) ,,,,,,,
-END HEADER-,,,,,,,
YEAR,MO,DY,HR,PRECTOTCORR,T2M,WS10M,RH2M
2023,2,7,20,0,19.68,2.81,66.82
2023,2,7,21,0,18.62,2.97,69.62
2023,2,7,22,0,17.71,3,72.61
2023,2,7,23,0,16.9,2.93,76.23
2023,2,8,0,0,16.18,2.83,80.3
2023,2,8,1,0,15.56,2.71,83.98
2023,2,8,2,0,15.04,2.57,87.22
2023,2,8,3,0,14.6,2.45,90.08
2023,2,8,4,0,14.27,2.3,92.26
2023,2,8,5,0,14.13,2.13,93.02
2023,2,8,6,0,15.41,1.89,88.4
2023,2,8,7,0,18.89,2.33,70.46
2023,2,8,8,0,23.45,2.75,51.47
2023,2,8,9,0,27.27,3.37,38.68
2023,2,8,10,0,28.93,3.4,35.68
2023,2,8,11,0,30.12,3.45,33.31
2023,2,8,12,0,30.93,3.42,31.57
2023,2,8,13,0,31.29,3.3,30.63
2023,2,8,14,0,31.24,3.39,30.15
2023,2,8,15,0,30.5,3.65,30.68
2023,2,8,16,0,28.61,3.19,37.9
2023,2,8,17,0,24.11,2.92,58.56
2023,2,8,18,0,22.13,3.39,61.71
2023,2,8,19,0,21.21,3.73,63.78
2023,2,8,20,0,20.35,4.15,67.25
2023,2,8,21,0,19.45,4.56,71.51
2023,2,8,22,0,18.42,4.47,76.59
2023,2,8,23,0,17.41,3.88,81.5
2023,2,9,0,0,16.46,3.12,85.87
2023,2,9,1,0,15.75,2.72,88.73
2023,2,9,2,0,15.23,2.6,90.6
2023,2,9,3,0,14.86,2.58,91.57
2023,2,9,4,0,14.6,2.53,91.76
2023,2,9,5,0,14.42,2.42,91.15
2023,2,9,6,0,15.59,2.07,86.52
2023,2,9,7,0,18.99,2.37,67.18
2023,2,9,8,0,23.51,2.88,47.72
2023,2,9,9,0,26.8,3.62,37.87
2023,2,9,10,0,28.45,3.84,33.88
2023,2,9,11,0,29.56,4.07,31.06
2023,2,9,12,0,30.31,4.24,29.21
2023,2,9,13,0,30.73,4.29,28.03
2023,2,9,14,0,30.82,4.4,27.27
2023,2,9,15,0,30.15,4.53,27.62
2023,2,9,16,0,28.22,3.68,34.51
2023,2,9,17,0,23.44,3.01,55.38
2023,2,9,18,0,21.28,3.4,59.6
2023,2,9,19,0,20.25,3.59,62.35
2023,2,9,20,0,19.31,3.85,67.26
2023,2,9,21,0,18.48,4.21,73.74
2023,2,9,22,0,17.72,4.3,81.09
2023,2,9,23,0,16.91,3.74,87.58
2023,2,10,0,0,16.11,3.02,92.31
2023,2,10,1,0,15.47,2.66,95.44
2023,2,10,2,0,14.98,2.46,97.58
2023,2,10,3,0,14.71,2.25,98.43
2023,2,10,4,0,14.65,2.08,98.15
2023,2,10,5,0,14.69,1.89,97.19
2023,2,10,6,0,15.79,1.55,91.86
2023,2,10,7,0,19.06,1.52,75.04
2023,2,10,8,0,23.8,2.87,47.04
2023,2,10,9,0,26.83,4.27,34.39
2023,2,10,10,0,28.57,4.79,30.56
2023,2,10,11,0,29.89,5.1,28.01
2023,2,10,12,0,30.72,5.2,26.71
2023,2,10,13,0,31.11,5.15,26.16
2023,2,10,14,0,30.92,5.08,26.16
2023,2,10,15,0,30.09,5.02,27.08
2023,2,10,16,0,28.22,4.1,33.15
2023,2,10,17,0,23.51,2.99,54.42
2023,2,10,18,0,21.38,3.3,60
2023,2,10,19,0,20.37,3.34,62.82
2023,2,10,20,0,19.44,3.42,66.34
2023,2,10,21,0,18.59,3.57,70.59
2023,2,10,22,0,17.79,3.71,75.74
2023,2,10,23,0,17,3.61,81.55
2023,2,11,0,0,16.18,3.06,87.37
2023,2,11,1,0,15.46,2.6,91.64
2023,2,11,2,0,14.97,2.42,93.12
2023,2,11,3,0,14.66,2.35,92.7
2023,2,11,4,0,14.46,2.38,91.1
2023,2,11,5,0,14.3,2.4,88.99
2023,2,11,6,0,15.47,2.13,84.69
2023,2,11,7,0,19.54,2.49,63.96
2023,2,11,8,0,23.73,3.43,43.06
2023,2,11,9,0,27.09,4.58,28.03
2023,2,11,10,0,28.91,4.76,24.27
2023,2,11,11,0,30.3,4.84,21.96
2023,2,11,12,0,31.25,4.86,20.94
2023,2,11,13,0,31.68,4.86,20.5
2023,2,11,14,0,31.5,4.94,20.7
2023,2,11,15,0,30.71,4.91,21.71
2023,2,11,16,0,28.67,3.88,28.89
2023,2,11,17,0,23.51,3.08,50.87
2023,2,11,18,0,21.23,3.44,55.84
2023,2,11,19,0,20.22,3.51,58.25
2023,2,11,20,0,19.3,3.58,60.81
2023,2,11,21,0,18.42,3.67,63.37
2023,2,11,22,0,17.67,3.6,66.14
2023,2,11,23,0,17.23,3.36,68.49
2023,2,12,0,0,16.75,3.03,71.86
2023,2,12,1,0,16.31,2.74,75.57
2023,2,12,2,0,16.08,2.5,78.64
2023,2,12,3,0,15.8,2.36,81.18
2023,2,12,4,0,15.62,2.18,82.22
2023,2,12,5,0,15.58,1.97,81.33
2023,2,12,6,0,16.44,1.66,79.94
2023,2,12,7,0,19.24,1.79,64.32
2023,2,12,8,0,23.43,2.04,46.89
2023,2,12,9,0,27.96,4.25,27.84
2023,2,12,10,0,30,4.94,23.2
2023,2,12,11,0,31.46,5.42,20.72
2023,2,12,12,0,32.34,5.71,19.66
2023,2,12,13,0,32.62,5.88,19.24
2023,2,12,14,0,32.33,5.89,19.42
2023,2,12,15,0,31.41,5.74,20.52
2023,2,12,16,0,29.28,4.54,26.68
2023,2,12,17,0,24,3.34,46.32
2023,2,12,18,0,21.63,3.65,51.61
2023,2,12,19,0,20.49,3.75,54.38
2023,2,12,20,0,19.42,3.87,57.57
2023,2,12,21,0,18.42,3.96,61.09
2023,2,12,22,0,17.43,3.85,65.23
2023,2,12,23,0,16.5,3.57,69.62
2023,2,13,0,0,15.68,3.29,73.72
2023,2,13,1,0,15.01,3.11,76.82
2023,2,13,2,0,14.51,2.99,78.32
2023,2,13,3,0,14.17,2.87,78.16
2023,2,13,4,0,13.98,2.78,76.23
2023,2,13,5,0,13.87,2.75,73.33
2023,2,13,6,0,15.23,2.57,70.36
2023,2,13,7,0,20.41,3.18,44.95
2023,2,13,8,0,24.58,4.31,32.2
2023,2,13,9,0,27.97,6.76,24.49
2023,2,13,10,0,29.7,6.79,21.83
2023,2,13,11,0,30.98,6.51,20
2023,2,13,12,0,31.84,6.09,18.83
2023,2,13,13,0,32.21,5.66,18.21
2023,2,13,14,0,32.02,5.39,18.17
2023,2,13,15,0,31.16,5.23,18.98
2023,2,13,16,0,29.03,4.04,25.62
2023,2,13,17,0,23.61,3.25,46.27
2023,2,13,18,0,21.23,3.66,50.34
2023,2,13,19,0,20.15,3.86,52.36
2023,2,13,20,0,19.08,4.04,56
2023,2,13,21,0,18.05,4.1,61.25
2023,2,13,22,0,17.11,3.93,67.7
2023,2,13,23,0,16.28,3.59,74.75
2023,2,14,0,0,15.5,3.19,81.51
2023,2,14,1,0,14.8,2.9,87.02
2023,2,14,2,0,14.19,2.72,90.73
2023,2,14,3,0,13.75,2.51,92.33
2023,2,14,4,0,13.71,2.17,90.84
2023,2,14,5,0,14.03,1.76,86.75
2023,2,14,6,0,15.27,1.37,81.65
2023,2,14,7,0,18.74,1.47,63.62
2023,2,14,8,0,23.28,2.69,43.59
2023,2,14,9,0,27.23,4.79,26.83
2023,2,14,10,0,29.11,5.07,23.05
2023,2,14,11,0,30.52,5.08,20.39
2023,2,14,12,0,31.44,4.97,18.84
2023,2,14,13,0,31.79,4.78,17.95
2023,2,14,14,0,31.64,4.52,17.62
2023,2,14,15,0,30.87,4.19,18.11
2023,2,14,16,0,28.87,3.17,24.87
2023,2,14,17,0,23.55,2.82,47.95
2023,2,14,18,0,21.05,3.31,51.37
2023,2,14,19,0,19.8,3.49,53.83
2023,2,14,20,0,18.67,3.5,57.38
2023,2,14,21,0,17.6,3.44,61.96
2023,2,14,22,0,16.59,3.3,67.36
2023,2,14,23,0,15.7,3.14,73.06
2023,2,15,0,0,14.94,2.98,78.46
2023,2,15,1,0,14.3,2.85,83.33
2023,2,15,2,0,13.81,2.6,87.82
2023,2,15,3,0,13.69,2.24,90.18
2023,2,15,4,0,14,1.8,89.23
2023,2,15,5,0,14.44,1.24,86.6
2023,2,15,6,0,15.68,0.55,81.34
2023,2,15,7,0,18.27,0.31,71.09
2023,2,15,8,0,22.85,1.74,47.96
2023,2,15,9,0,27.32,4.57,25.26
2023,2,15,10,0,29.18,5.09,21.24
2023,2,15,11,0,30.53,5.25,19.24
2023,2,15,12,0,31.41,5.24,17.99
2023,2,15,13,0,31.79,5.14,17.43
2023,2,15,14,0,31.56,5.04,17.37
2023,2,15,15,0,30.74,4.93,18.03
2023,2,15,16,0,28.73,3.95,23.73
2023,2,15,17,0,23.3,3.14,45.4
2023,2,15,18,0,20.83,3.56,50.15
2023,2,15,19,0,19.7,3.64,52.99
2023,2,15,20,0,18.64,3.66,57.18
2023,2,15,21,0,17.63,3.57,62.61
2023,2,15,22,0,16.68,3.37,68.71
2023,2,15,23,0,15.86,3.18,74.72
2023,2,16,0,0,15.17,3.03,79.82
2023,2,16,1,0,14.64,2.83,83.31
2023,2,16,2,0,14.32,2.6,85.09
2023,2,16,3,0,14.2,2.4,84.85
2023,2,16,4,0,14.17,2.28,82.9
2023,2,16,5,0,14.03,2.28,80.56
2023,2,16,6,0,15.12,2.16,77.97
2023,2,16,7,0,19.67,2.86,55.29
2023,2,16,8,0,24.02,4.2,38.35
2023,2,16,9,0,27.56,6.5,25.68
2023,2,16,10,0,29.38,6.89,22.09
2023,2,16,11,0,30.75,6.95,19.96
2023,2,16,12,0,31.62,6.83,18.66
2023,2,16,13,0,31.97,6.64,18.03
2023,2,16,14,0,31.72,6.46,18.21
2023,2,16,15,0,30.77,6.26,19.38
2023,2,16,16,0,28.79,5.26,23.95
2023,2,16,17,0,23.54,3.49,42.9
2023,2,16,18,0,21.09,3.83,50.2
2023,2,16,19,0,20.03,4.04,54.64
2023,2,16,20,0,18.92,4.03,60.93
2023,2,16,21,0,17.82,3.8,68.17
2023,2,16,22,0,16.86,3.48,75.39
2023,2,16,23,0,15.98,3.1,82.26
2023,2,17,0,0,15.14,2.79,88.95
2023,2,17,1,0,14.42,2.58,94.63
2023,2,17,2,0,13.92,2.38,98.35
2023,2,17,3,0,13.58,2.24,99.9
2023,2,17,4,0,13.28,2.18,100
2023,2,17,5,0,12.97,2.15,100
2023,2,17,6,0,14.33,2,93.94
2023,2,17,7,0,18.07,2.38,73.85
2023,2,17,8,0,23.38,3.35,41
2023,2,17,9,0,26.94,4.91,26.23
2023,2,17,10,0,28.77,5.41,22.96
2023,2,17,11,0,30.15,5.62,20.77
2023,2,17,12,0,31.07,5.61,19.52
2023,2,17,13,0,31.43,5.42,19.13
2023,2,17,14,0,31.3,5.13,19.23
2023,2,17,15,0,30.57,4.83,20.15
2023,2,17,16,0,28.79,4.03,24.88
2023,2,17,17,0,23.54,3.05,46.58
2023,2,17,18,0,21.06,3.5,52.17
2023,2,17,19,0,20.04,3.66,55.05
2023,2,17,20,0,19.09,3.87,59.29
2023,2,17,21,0,18.22,4.1,64.45
2023,2,17,22,0,17.36,4.14,70.98
2023,2,17,23,0,16.55,3.99,78.41
2023,2,18,0,0,15.77,3.65,86.36
2023,2,18,1,0,14.98,3.26,94.98
2023,2,18,2,0,14.21,2.89,100
2023,2,18,3,0,14.26,2.6,100
2023,2,18,4,0,14.43,2.58,100
2023,2,18,5,0,14.33,2.63,100
2023,2,18,6,0,15.04,3.3,94.7
2023,2,18,7,0,17.56,3.4,82.17
2023,2,18,8,0,21.59,3.13,60.32
2023,2,18,9,0,26.56,3.55,31.6
2023,2,18,10,0,28.63,3.64,25.66
2023,2,18,11,0,30.01,3.5,22.94
2023,2,18,12,0,30.97,3.32,21.07
2023,2,18,13,0,31.44,3.11,20.17
2023,2,18,14,0,31.37,3.02,19.89
2023,2,18,15,0,30.72,3.07,20.37
2023,2,18,16,0,29.11,2.78,25.03
2023,2,18,17,0,24.14,2.62,48.17
2023,2,18,18,0,21.57,3.28,51.42
2023,2,18,19,0,20.42,3.5,52.8
2023,2,18,20,0,19.38,3.67,55.51
2023,2,18,21,0,18.41,3.85,59.76
2023,2,18,22,0,17.53,4,65.49
2023,2,18,23,0,16.74,3.97,72.96
2023,2,19,0,0,16.03,3.66,81.42
2023,2,19,1,0,15.34,3.22,90.4
2023,2,19,2,0,14.72,2.88,98.93
2023,2,19,3,0,14.38,2.66,100
2023,2,19,4,0,14.69,2.47,100
2023,2,19,5,0,14.77,2.38,100
2023,2,19,6,0,15.76,3.26,95.19
2023,2,19,7,0,18.44,3.58,80.6
2023,2,19,8,0,22.85,3.51,54.35
2023,2,19,9,0,26.32,2.84,39.38
2023,2,19,10,0,28.54,2.51,32.61
2023,2,19,11,0,30.05,2.58,28.85
2023,2,19,12,0,31.1,2.68,26.23
2023,2,19,13,0,31.64,2.78,24.63
2023,2,19,14,0,31.66,2.85,23.92
2023,2,19,15,0,31.08,3.01,23.91
2023,2,19,16,0,29.58,2.96,27.19
2023,2,19,17,0,24.92,2.57,48.89
2023,2,19,18,0,22.38,3.25,52.12
2023,2,19,19,0,21.24,3.55,52.4
2023,2,19,20,0,20.13,3.89,54.41
2023,2,19,21,0,19.03,4.35,57.68
2023,2,19,22,0,17.96,4.66,62.1
2023,2,19,23,0,16.93,4.38,67.99
2023,2,20,0,0,16.07,3.73,74.96
2023,2,20,1,0,15.3,3.01,82.14
2023,2,20,2,0,14.68,2.56,88.16
2023,2,20,3,0,14.22,2.38,92.62
2023,2,20,4,0,13.97,2.2,94.81
2023,2,20,5,0,14.02,1.99,93.95
2023,2,20,6,0,15.59,1.74,86.15
2023,2,20,7,0,19.06,1.84,68.84
2023,2,20,8,0,24.58,1.82,40.4
2023,2,20,9,0,27.46,2.12,31.03
2023,2,20,10,0,29.24,2.18,26.73
2023,2,20,11,0,30.68,2.17,23.58
2023,2,20,12,0,31.72,2.14,21.41
2023,2,20,13,0,32.33,2.09,20
2023,2,20,14,0,32.34,2.17,19.37
2023,2,20,15,0,31.77,2.53,19.1
2023,2,20,16,0,30.18,2.58,22.87
2023,2,20,17,0,25.19,2.55,44.54
2023,2,20,18,0,22.42,3.28,47.76
2023,2,20,19,0,21.17,3.54,48.92
2023,2,20,20,0,20.03,3.61,52.26
2023,2,20,21,0,18.93,3.6,57.51
2023,2,20,22,0,17.92,3.52,63.39
2023,2,20,23,0,16.96,3.3,69.75
2023,2,21,0,0,16.08,2.96,75.87
2023,2,21,1,0,15.32,2.66,80.94
2023,2,21,2,0,14.76,2.43,84.41
2023,2,21,3,0,14.53,2.12,85.76
2023,2,21,4,0,14.64,1.84,85.19
2023,2,21,5,0,14.78,1.63,84.24
2023,2,21,6,0,16,1.43,80.39
2023,2,21,7,0,19.22,1.48,65.47
2023,2,21,8,0,24.28,1.61,43.89
2023,2,21,9,0,28.15,2.89,29.65
2023,2,21,10,0,29.82,3.35,26.27
2023,2,21,11,0,31.13,3.58,23.79
2023,2,21,12,0,32.06,3.72,21.93
2023,2,21,13,0,32.5,3.82,20.71
2023,2,21,14,0,32.46,4.06,19.91
2023,2,21,15,0,31.77,4.35,19.83
2023,2,21,16,0,30.06,4.07,22.86
2023,2,21,17,0,24.93,3.02,42.06
2023,2,21,18,0,22.3,3.47,47.21
2023,2,21,19,0,21.18,3.61,49.26
2023,2,21,20,0,20.13,3.76,52.78
2023,2,21,21,0,19.11,3.85,58.09
2023,2,21,22,0,18.07,3.76,65.23
2023,2,21,23,0,17.11,3.49,72.94
2023,2,22,0,0,16.29,3.16,79.7
2023,2,22,1,0,15.59,2.93,85.43
2023,2,22,2,0,14.98,2.86,90.17
2023,2,22,3,0,14.48,2.85,93.48
2023,2,22,4,0,14.06,2.82,95.92
2023,2,22,5,0,13.73,2.7,97.63
2023,2,22,6,0,15.46,2.33,87.97
2023,2,22,7,0,19.39,2.37,68.09
2023,2,22,8,0,24.72,3.52,37.89
2023,2,22,9,0,28.12,5.1,23.45
2023,2,22,10,0,29.87,5.21,19.74
2023,2,22,11,0,31.24,5.14,17.97
2023,2,22,12,0,32.21,5.16,17.23
2023,2,22,13,0,32.64,5.25,16.95
2023,2,22,14,0,32.5,5.51,17.04
2023,2,22,15,0,31.73,5.77,17.8
2023,2,22,16,0,29.89,5.23,21.2
2023,2,22,17,0,24.71,3.55,37.42
2023,2,22,18,0,22.22,3.99,42.93
2023,2,22,19,0,21.23,4.44,45.08
2023,2,22,20,0,20.24,4.91,48.74
2023,2,22,21,0,19.14,5.02,54.58
2023,2,22,22,0,17.93,4.61,62.42
2023,2,22,23,0,16.87,4.15,70.76
2023,2,23,0,0,15.93,3.73,78.94
2023,2,23,1,0,15,3.33,87.25
2023,2,23,2,0,14.1,3.06,95.53
2023,2,23,3,0,13.31,2.88,100
2023,2,23,4,0,12.67,2.75,100
2023,2,23,5,0,12.71,2.48,100
2023,2,23,6,0,14.31,2.84,90.78
2023,2,23,7,0,17.27,2.98,73.09
2023,2,23,8,0,22.23,3.74,44.3
2023,2,23,9,0,26.94,5.65,23.46
2023,2,23,10,0,29.31,6.23,18.3
2023,2,23,11,0,30.91,6.31,16.02
2023,2,23,12,0,31.93,6.34,14.75
2023,2,23,13,0,32.37,6.33,14.13
2023,2,23,14,0,32.21,6.36,14
2023,2,23,15,0,31.28,6.35,14.7
2023,2,23,16,0,29.38,5.75,17.46
2023,2,23,17,0,24.06,3.75,32.56
2023,2,23,18,0,21.27,4.08,39.18
2023,2,23,19,0,20.24,4.39,41.92
2023,2,23,20,0,19.27,4.59,46.13
2023,2,23,21,0,18.29,4.53,52.06
2023,2,23,22,0,17.27,4.18,59.66
2023,2,23,23,0,16.29,3.74,67.72
2023,2,24,0,0,15.36,3.36,75.15
2023,2,24,1,0,14.5,3.16,81.23
2023,2,24,2,0,13.69,3.03,87.63
2023,2,24,3,0,12.95,2.87,94.31
2023,2,24,4,0,12.39,2.61,100
2023,2,24,5,0,12.15,2.29,100
2023,2,24,6,0,13.8,1.9,94.77
2023,2,24,7,0,17.61,2,74.11
2023,2,24,8,0,23.4,3.65,33.18
2023,2,24,9,0,27.2,5.11,17.78
2023,2,24,10,0,29.55,5.11,13.97
2023,2,24,11,0,31.26,4.85,11.87
2023,2,24,12,0,32.38,4.55,10.7
2023,2,24,13,0,32.94,4.17,10.04
2023,2,24,14,0,32.84,4.01,9.79
2023,2,24,15,0,32.08,4.06,10.07
2023,2,24,16,0,30.06,3.44,14.92
2023,2,24,17,0,24.07,3.14,34.23
2023,2,24,18,0,21.1,3.85,35.71
2023,2,24,19,0,20.07,4.23,35.21
2023,2,24,20,0,19.18,4.73,37.05
2023,2,24,21,0,18.28,5.14,41.59
2023,2,24,22,0,17.35,5.06,48.64
2023,2,24,23,0,16.37,4.47,57.19
2023,2,25,0,0,15.45,3.81,65.14
2023,2,25,1,0,14.68,3.37,70.7
2023,2,25,2,0,14.09,3.24,72.96
2023,2,25,3,0,13.64,3.17,72.31
2023,2,25,4,0,13.34,3.06,68.98
2023,2,25,5,0,13.23,2.9,63.63
2023,2,25,6,0,14.93,2.53,58.85
2023,2,25,7,0,20.42,2.81,33.68
2023,2,25,8,0,25.14,3.51,17.88
2023,2,25,9,0,28.78,5.42,10.96
2023,2,25,10,0,30.65,5.7,11.11
2023,2,25,11,0,32.03,5.61,11.69
2023,2,25,12,0,32.95,5.46,12.08
2023,2,25,13,0,33.35,5.33,12.34
2023,2,25,14,0,33.15,5.25,12.67
2023,2,25,15,0,32.33,5.27,13.27
2023,2,25,16,0,30.41,4.68,16.53
2023,2,25,17,0,24.8,3.45,33.13
2023,2,25,18,0,22.2,4.16,36.6
2023,2,25,19,0,21.44,5.13,37.12
2023,2,25,20,0,20.51,5.99,40.69
2023,2,25,21,0,19.32,5.87,47.49
2023,2,25,22,0,18.12,4.9,56.14
2023,2,25,23,0,17,3.97,65.08
2023,2,26,0,0,16.1,3.4,72.24
2023,2,26,1,0,15.29,3.08,76.64
2023,2,26,2,0,14.6,3,77.36
2023,2,26,3,0,14.03,2.97,75.5
2023,2,26,4,0,13.63,2.95,71.5
2023,2,26,5,0,13.38,2.95,66.6
2023,2,26,6,0,15.31,2.62,59.66
2023,2,26,7,0,20.63,3.31,34.6
2023,2,26,8,0,25.34,4.74,23.52
2023,2,26,9,0,28.24,5.85,19.95
2023,2,26,10,0,30,5.88,17.97
2023,2,26,11,0,31.38,5.77,16.75
2023,2,26,12,0,32.3,5.69,15.91
2023,2,26,13,0,32.73,5.66,15.4
2023,2,26,14,0,32.55,5.73,15.39
2023,2,26,15,0,31.64,5.99,16.05
2023,2,26,16,0,29.8,5.87,18.5
2023,2,26,17,0,24.94,4.25,30.74
2023,2,26,18,0,22.59,5.49,35.55
2023,2,26,19,0,21.58,6.64,39.05
2023,2,26,20,0,20.28,6.61,46.17
2023,2,26,21,0,19.13,6.05,55.04
2023,2,26,22,0,17.92,5.17,65.31
2023,2,26,23,0,16.86,4.23,75.31
2023,2,27,0,0,15.74,3.36,84.85
2023,2,27,1,0,14.69,2.93,93.6
2023,2,27,2,0,13.8,2.74,100
2023,2,27,3,0,13.07,2.68,100
2023,2,27,4,0,12.49,2.67,100
2023,2,27,5,0,12.04,2.68,99.58
2023,2,27,6,0,14.13,2.64,80.2
2023,2,27,7,0,18.33,3.26,56.65
2023,2,27,8,0,23.57,5.48,28.9
2023,2,27,9,0,26.73,6.98,20.5
2023,2,27,10,0,28.76,7.2,18.87
2023,2,27,11,0,30.32,6.98,17.57
2023,2,27,12,0,31.34,6.59,16.62
2023,2,27,13,0,31.81,6.16,16.1
2023,2,27,14,0,31.65,5.87,16.14
2023,2,27,15,0,30.81,5.75,17.03
2023,2,27,16,0,29.12,5.41,19.49
2023,2,27,17,0,24.23,3.55,34.2
2023,2,27,18,0,21.45,3.95,40.56
2023,2,27,19,0,20.53,4.47,41.49
2023,2,27,20,0,19.64,5.09,43.23
2023,2,27,21,0,18.63,5.42,46.39
2023,2,27,22,0,17.51,5.16,51.1
2023,2,27,23,0,16.31,4.36,57.19
2023,2,28,0,0,15.21,3.68,63.29
2023,2,28,1,0,14.31,3.34,68.21
2023,2,28,2,0,13.49,3.19,72.01
2023,2,28,3,0,12.74,3.12,74.43
2023,2,28,4,0,12.11,2.98,75.32
2023,2,28,5,0,11.61,2.86,74.79
2023,2,28,6,0,13.55,2.56,68.38
2023,2,28,7,0,18.19,3.26,46.36
2023,2,28,8,0,23.27,4.66,23.18
2023,2,28,9,0,26.46,5.05,17.03
2023,2,28,10,0,28.49,4.74,20.27
2023,2,28,11,0,29.94,4.5,23.77
2023,2,28,12,0,30.93,4.36,26.1
2023,2,28,13,0,31.41,4.31,28.3
2023,2,28,14,0,31.27,4.44,30.68
2023,2,28,15,0,30.33,4.76,33.81
2023,2,28,16,0,28.84,5.22,38.5
2023,2,28,17,0,26.23,4.55,48.26
2023,2,28,18,0,24.44,5,55.59
2023,2,28,19,0,23.36,5.36,60.66
2023,2,28,20,0,22.16,5.06,66.77
2023,2,28,21,0,21.19,4.68,72.27
2023,2,28,22,0,20.41,4.51,77.16
2023,2,28,23,0,19.69,4.36,82.1
2023,3,1,0,0,18.94,3.84,87.91
2023,3,1,1,0,18.41,3.39,92.96
2023,3,1,2,0,18.21,3.07,95.55
2023,3,1,3,0,18.14,2.82,96.45
2023,3,1,4,0,17.99,2.66,97.39
2023,3,1,5,0,17.9,2.85,97.77
2023,3,1,6,0,18.51,4.16,92.39
2023,3,1,7,0,20.96,5.23,70.23
2023,3,1,8,0,24.57,6.03,42.59
2023,3,1,9,0,27.53,6.12,33.24
2023,3,1,10,0,29.53,5.6,31.78
2023,3,1,11,0,30.83,4.94,30.74
2023,3,1,12,0,31.72,4.4,29.31
2023,3,1,13,0,32.15,4.05,28.18
2023,3,1,14,0,32.1,4.09,27.29
2023,3,1,15,0,31.44,4.4,26.9
2023,3,1,16,0,30.15,4.75,27.94
2023,3,1,17,0,26.86,3.54,37.94
2023,3,1,18,0,24.74,4.49,41.19
2023,3,1,19,0,23.21,5.8,41.91
2023,3,1,20,0,21.68,6.5,45.14
2023,3,1,21,0,20.19,5.99,50.61
2023,3,1,22,0,18.82,5.03,57.94
2023,3,1,23,0,17.8,4.45,66.14
2023,3,2,0,0,16.89,3.9,74.43
2023,3,2,1,0,16.02,3.4,81.68
2023,3,2,2,0,15.18,3.11,86.42
2023,3,2,3,0,14.45,3.01,87.3
2023,3,2,4,0,13.83,3.03,85.92
2023,3,2,5,0,13.22,2.99,83.2
2023,3,2,6,0,14.86,3.53,70.52
2023,3,2,7,0,18.54,4.08,53.17
2023,3,2,8,0,23.8,5.96,24.72
2023,3,2,9,0,26.93,7,15.74
2023,3,2,10,0,29.05,7.65,13.75
2023,3,2,11,0,30.59,7.81,13.51
2023,3,2,12,0,31.64,7.67,13.6
2023,3,2,13,0,32.11,7.38,13.96
2023,3,2,14,0,32.03,7.18,14.57
2023,3,2,15,0,31.2,7.08,15.69
2023,3,2,16,0,29.52,6.65,18.21
2023,3,2,17,0,24.93,4.3,29.94
2023,3,2,18,0,22.12,4.53,37.27
2023,3,2,19,0,21.3,5.34,39.23
2023,3,2,20,0,20.11,5.35,44.07
2023,3,2,21,0,18.73,4.62,51.24
2023,3,2,22,0,17.54,3.97,58.95
2023,3,2,23,0,16.46,3.43,66.63
2023,3,3,0,0,15.46,3.05,73.57
2023,3,3,1,0,14.62,2.88,78.84
2023,3,3,2,0,13.92,2.89,81.18
2023,3,3,3,0,13.34,2.97,78.84
2023,3,3,4,0,12.86,3.11,74.77
2023,3,3,5,0,12.46,3.26,70.31
2023,3,3,6,0,14.73,3.26,58.78
2023,3,3,7,0,19.6,4.48,38.69
2023,3,3,8,0,24.65,6.83,23.07
2023,3,3,9,0,27.93,8.33,17.01
2023,3,3,10,0,29.88,8.47,16.27
2023,3,3,11,0,31.28,8.33,16.22
2023,3,3,12,0,32.13,8.16,16.33
2023,3,3,13,0,32.41,8.04,16.57
2023,3,3,14,0,32.09,7.97,17.05
2023,3,3,15,0,31.08,7.93,18.34
2023,3,3,16,0,29.29,7.58,21.02
2023,3,3,17,0,25.37,5.34,30
2023,3,3,18,0,22.63,5.32,37.55
2023,3,3,19,0,21.67,5.93,40.31
2023,3,3,20,0,20.2,5.25,46.4
2023,3,3,21,0,18.84,4.61,53.35
2023,3,3,22,0,17.57,3.91,60.84
2023,3,3,23,0,16.44,3.36,67.91
2023,3,4,0,0,15.58,3.1,72.2
2023,3,4,1,0,14.95,3.04,72.71
2023,3,4,2,0,14.57,3.05,70.51
2023,3,4,3,0,14.29,3.11,68.28
2023,3,4,4,0,13.87,3.23,67.51
2023,3,4,5,0,13.44,3.34,68.04
2023,3,4,6,0,15.57,3.44,61.08
2023,3,4,7,0,20.11,4.8,44.61
2023,3,4,8,0,24.94,7.64,26.23
2023,3,4,9,0,27.95,8.24,18.01
2023,3,4,10,0,30.15,8.13,14.43
2023,3,4,11,0,31.74,8,12.88
2023,3,4,12,0,32.72,7.76,12.29
